user,Who want hookah and dick??😮‍💨 https://t.co/YKVIvLa4d8
user,"This highkey true lol. 
If we out , definitely gotta get a hookah. Weed can always always wait"
not user,"Saturday run without my Running Sister (Sheesha)! Nice this am, but sweat TONS 💦!!
#runningismytherapy🏃🏼‍♀️
#saturdaythreemiler
#runningsisters👭 
#nowcoffee☕️ @ Alvin Community College https://t.co/nbpuUaRH8B"
user,I wanna smoke some hookah today and go out for wings like ughhh🥺
user,I want a hookah but I don’t want to make it 😭
user,Cincy where the hookah at?!? 😏
user,lex need to hurry and off ... it’s raining but i wanna go get food &amp; hookah .
user,@TheeMrEnJ We should be playing spades and have hookah
user,I almost died off the hookah tryna flex on snap lol
user,"I got a new hookah, I can’t wait to use it. And play cards, like an old ass lady!"
user,Hammond need some hookah spots .. lol I love hookahs .
user,Date Night In The Crib…. Don Julio 70 Super Mario’s w a Lil Ice Hookah
not user,"Niggas have to stop posting themselves on their IG Story blowing Hookah smoke too, bitches do that"
user,"@theDeeepEnd u know what. now that I think about it, I’m bout to cop a lil hookah for my crib rn so i don’t gotta go without cause of omicron"
not user,I always said hookah selfie’s are for woman
not user,"Toxic Tuesday’s inside @brewsbrotherssa ✅ 

21+
NO COVER

Food available 
Drink specials 
Hookah on patio 

@vanessa_does behind the bar

Early Arrival Suggested 

@dodijenner in the mixx till 2am https://t.co/TzxXNM1efn"
user,it’s friday eve.. where’s the hookah &amp; tequila? 🥰
not user,"🧇🥂💃🏾

But Phirst We Brunch • 6/19 • #WTMMIA

12pm-6pm

📍Truth Lounge | 2674 E Oakland Park BLVD Fort Lauderdale Florida 

Brunch | Day Party | Drink Specials | Hookah | 

Ladies drink FREE until 2pm! https://t.co/lulyNSeXR7"
user,HOOKAH REBIRTH VIBES https://t.co/UGrbOCR04M
user,I wish Bens next door had hookah 🙄
user,@Fa_ali00 Wife is home in texas while im in LA for work. Except for hookah bar she accompanies me everywhere. She doesn’t like smoke in hookah bars
not user,@kikithedunn You look Dominican and look like you can pick a good hookah flavor lmfao
not user,ol girl in the back tryin real hard to hit that hookah 😂🤣
not user,@mjleshay She too old to be buying hookah shit off Amazon
user,I’m bout to go light my hookah and vibe 😭
not user,Spot on and it’s sad to see. Also Hookah ruined the outside scene.
user,Need a hookah seshhh bad 😂 .
user,"Hookah, queso, Daiquris and Movies 🥰"
user,"I’m Drinking every Drinking
I’m Puffing every Hookah
I’m Taking every Challenge Given
I’m Singing every Song That Comes On
I’m Taking Every Shot!

“Do it like its my b-day.” https://t.co/l0DkjJu8DP"
not user,"The way Simon was sitting pool side watching his wife “friends” twerk, drink, and smoke hookah” I knew he was a baaaaad man 😂"
not user,"@brittlashay PLS RT🍾🎉 Non Stop Brunch + Mimosas + Drink Specials + Hookah + #SunDAYFUNday #BrunchaholicsAnonymous Reservations/Info: 713.955.8946
https://t.co/cWjfaCzmQc"
user,if i put tea and vicks nyquil in my hookah yall think its gon make me feel better?🥲
not user,What the Point of hookah someone tell me quickly ???
not user,"Straight men can’t eat hotdogs, bananas, order dessert, now smoke hookah..😅 https://t.co/iEJwMXyKfR"
user,I love yea &amp; hookah in the afternoon it’s like meditation before work lol
not user,Y’all sexualize anything I don’t see how a nigga smoking hookah look “ gay “ like what 🥴
not user,Gonna give it a go.will report back #bongs #waterpipe #Cannabis #smokeweed #Mmemberville #StonerFam https://t.co/mJOjZtEmDW
user,That hookah ain’t right 🙃🙃🙃
not user,They say I’m the best hookah girl here 🥰 I be working working &amp; the tips be niiiiice 🤑
not user,iono how to smoke hookah at all 😭
not user,Mass shooting at hookah lounge near Virginia Tech leaves multiple people wounded https://t.co/qXjSaOhgoa
user,i’m so mad. i need foil for my hookah
user,Y’all in a committed relationship with hookah. Free ya life. I want better fire yall.
not user,"Hookah is so corny to me, it’s one thing to do it once in a blue moon but to always be puffing on a pipe when you out is weird"
user,i love chillin in my house smoking hookah vibin☺️.
not user,These burns are so ugly I don’t wanna see another fucking hookah
not user,��🏾 that hookah where the ⛽️ at?
not user,It's more to black people than just turkey legs and hookah I promise
not user,"@Rhiyaad @tanya_plibersek Yeah, no. Shisha is much worse than anything else, especially vaping."
user,they know me by face/name at all the hookah spots around here😂😂
user,I’m gonna cook dinner and set the hookah up tonight lmao
user,The third try on making the hookah and it was perfect. 👌🏾
not user,Gotta do the whole thing over regardless.. cause how you gonna propose to your girl at the hookah spot 😂
user,If I wouldn’t have lit this hookah I’d probably be back sleep right now 🙃- gotta see it thru
not user,Just saw Eric Adams in Skinny Cantinas doing hookah smh. This is supposed to be our mayor 😂😂?!?
user,Gotta’ get the Shisha w| no nicotine in it.
not user,@16Ozymandias Hookah Doncic also a decent one 🫦
not user,Nigga using hookah need jail time what the FUCK
user,@Only1brittt We can do seafood and wine tomorrow at my house and hookah
user,All I’m missing is the hookah
user,��🤣🤣 place this right next to my bar with a table specifically for the hookah. Ain’t nobody asking me ever again for a pitillo
user,Hookah drinks and steak let me light my candles and turn my music on 💕
user,it’s 2pm im bouta set the hookah up
user,Me with the hookah
not user,@DarrellTheDon Its too easy for dumb ass people to get a platform and too many dumb ass people actually incorporating their advice into their everyday lives. Hookah is feminine......Romance is feminine. That's why so many of them are raising children by themselves
not user,taking your hookah bag back is crazy
user,@ItsJonesii__Bby That hookah hit different!
user,@imrsbby the hookah 😭
not user,@FAccordions People in a hookah bar are shortening their lives regardless with all of the toxic chemicals they’re inhaling.
user,"I’m off so Hookah, drinks and food it is ❤️"
not user,@chelseabella441 @claudiamconwayy I don’t mean at all to diminish what’s been done to Claudia- because it’s very wrong- but your comment made me crack up. I can’t even imagine if I had tried to put my parents on TikTok- thank God there was no TikTok. “You wanna show your friends how horrible we are? Do it! Goza!”
not user,About time a man said that lol no grown man above the age of 21 should be smoking Hookah
not user,@Freeman_Mary2 @Pittsburgbitch @MUNCHDEEEZ @Miscreant2022 @L3G10NAN0N @MuppetMeme @IMxSTILLxLEGEND @optometristrick @groot17th @LibsAreSoDumb @FrankSantiago77 @Megzferatu Yea ya did. Hooka? What are you 12? https://t.co/u6i6lviU2R
not user,Boy smoking hookah under water lol
user,"me. 

my hookah is red … the sky is blue … tequila loves me and so do you. 🙏🏼🤍"
user,Whats a good present for a hookah smoker
user,food and hookah?? i’ll be there https://t.co/oFco6AlItM
user,i’m bringing my own shisha and requesting non nicotine tho going forward. bad habits faneto
user,I made a fire hookah once and now these niggas think I’m the hookera 🙄
user,Welp I have my daiquiri hookah and wings. It’s lit at Club Casa!
user,Me asking for my hookah back from someone I don’t know 😂😤
user,I need hookah 🙄
user,should i light the hookah 🧐
not user,Just saw a dude with a full shisha in his car. Smoking it with his mother.. coconut coal and everything! I’m in shock
user,Last night got wild. I just remember shots and hookah and missed the damn game. I’m sick 😩
not user,Since when was hookah deemed a thing for women?
user,Damn I wish I was cuddling &amp; smoking hookah with someone son🤦🏽
user,I was trying get activated lastnight at this hookah lounge. I gotta chill. 😅
user,Just posted a photo @ Salute hookah lounge https://t.co/U8OGbDwT2d
user,Watching Carmen a hip hop opera and smoking hookah. What y'all doing?
user,"Now I’m sitting here smoking hookah, washing clothes taking shots 😂😂. Bitch ima motherrr!!! Can’t no nigga LIL GIRL ME"
user,"@TheNapMinistry I’m surprised there’s not a lemon pepper hookah flavor here, yet"
not user,Any nigga that hog the hookah I automatically think you suck dick 🙁
not user,"@cinny_b @cinny_b 
🥳NEW YEAR'S EVE PARTY  
📆DECEMBER 31ST, 2021 / 9PM - 4AM 
🤵🏽"
user,I think ima get a hookah so I can stop smoking
user,What’s in hookah that makes someone horny?
user,Is it too early For wine and hookah ?
user,@_Turntupcarter now you KNOW we getting drinks and hookah soon right?!
user,Not the Pfizer in my pineapple mint hookah 😢
user,@YungVinzel Only thing you guaranteed to get from there is a trash hookah &amp; a good laugh 😂😂😂
not user,Bruh shorty dropped a hookah coal on my knee last night &amp; I woke up with a super burn on my shit 😒
user,"hookah for the car? do i nee— yes, i do. https://t.co/pDHp4IQabA"
user,Might do party food and hook my hooka up and invite my ppl
not user,@Just_KingCammm Doing something I wanted to do which was have a peace of mind vs going out to day drink and hookah. I made a smart choice 😌
not user,Dude walked up on me and asked if I wanted hookah no bruh
user,@stokley_jpg @goddywest Y’all ever been to his hookah lounge above roscoes on gower? Lol
not user,Why so my friend outside buying coals for her hookah but keep crying it’s cold 😒 girl
not user,hookah crazy like y’all bald asses jus be sitting there smoking CHARCOAL
not user,Not them having hookah at strip clubs 😂
user,Men smoking hooka and recording it? Is so sassy to me bro. You already got your lips poked out with your legs crossed.
user,I smoked hookah at the house the other day just for fun…0/10 do not recommend. Wack af.
user,@Rylzhotmom Yea it’s cool only thing is it make the shisha wet and it be burning fast I used to put wine in the shisha that shit used to hit
not user,Coming soon La Shisha director  Alex Flores https://t.co/znrrblmIEx
user,Craftbeer and #hookah #hopheads https://t.co/ExETgvowxE
user,I’m sleepy asf but I wanna smoke hookah &amp; eat crabs when I get off 😩
user,@gtedoogie True. Next time check out Maryz on Richmond. It’s a hookah spot too but less…. Ratchet lol or go to nomad and they byob
not user,"Good things comes to those who wait …#hookah #Hennessy #movie #stripclub 
https://t.co/LMFvjLPLDm https://t.co/ku7fwkjtz5"
not user,Y’all think the hookah coals is what making Houston hotter?
user,Y’all really like hookah 🤦🏾
not user,Laughs in “all the hookah bars in DC are owned by Ethiopians”
not user,@Thee_Nev Looks more like a hookah pen cause most one hitters are glass a have multiple holes lol
user,I wanted hookah 😡
not user,im sorry i can’t do no hookah smoking ass nigga.
user,i wanna start up the hookah!
not user,"A THREAD 

When Northerners scream tribalism it’s not because of so and so made Soya Pieces jokes on social media or because so and so said we can’t pronounce Hubble-Bubble"
user,"Finna set my hookah up, make me a drink &amp; cook a lil comfort food"
user,Thinking drinks and hookah tonight
not user,What’s the point of hookah? Is it just smoke you breathe in to let out?
user,I keep my hookah in the trunk !
user,Get Berris having Hookah 😊
not user,"Knives were not created to stab 8 people at a Detroit hookah lounge, but have been used that way, according to crime reporters and fact-checkers

--East Coast media is exactly this stupid, and you probably are if you consume it as educational matter
https://t.co/XctlsbJ7Ph"
user,Also related to smoking hookah shout out to whatever nurse marked off “chewing tobacco” in my file when I said I smoked hookah. It made for a fun follow up years later.
user,Unwrap my hookah tip for me
user,outside feel like it’s time to open my pool and light the hookah
not user,Video on her story where she snuggling up to 2 niggas smoking hookah it’s over
user,now i need a lil hookah then imma be good 😭
user,What’s A Nice Hookah Place In Philly ?
not user,I be treating my house like a lounge when I feel like cooking 😂 I be having my hookah blowing making myself hella shots and my music be blasting just doing to much my daddy hate it
user,i got the cutest little hookah it came with a lil travel bag 😊
user,It honestly feels like the only institution of my adolescence that survived the pandemic is my high school hookah bar. The lockdowns killed so many of my favorite Orange County places permanently 😭😭😭
not user,Yall hookah does not fuck with me &amp; I don’t understand it. How yall don’t get nauseous is crazy
not user,Kerrion should have just smashed that Hookah against that big ass ball head.  #BadBoysLA
user,Drake take Jimmy cooks off the album so I can clean my house and smoke hookah in peace
user,In the club smoking hookah like a bad bitch
user,Just realized I left my hookah by my people 😭😭
user,@michaelsen_erik @midwestoner1 HOOKAH
not user,"This #LegendaryMonday Feb 21st. 🔵🪄@bluemagicSC
Mr. 60 Ball aka @rubberbandog Performing Live!
Music by @djshyy803 Hosted by @kingcaddy803 &amp; #BlueMagicBaddies!
Tables: 803.232.8525!
#Hookah #Food #Entertainment https://t.co/GnrTJV1NZd"
not user,This how I got banned out of a hookah lounge
not user,"@queenrudenation @Cassee999 @RetroDruid @Vinnyb1ackJoel @RacerX393 @batmaaaannnn @TheHumanBot12 @MrsBlueSky63 ""Birds of a feather""?  We are all in this together.  The flock is close to making through a deadly pandemic intact.  Your the ""hookah smoking caterpillar with the words that has given the call"".  Keep it coming!  Peace."
user,Is there a service where you can get hookah and wine delivered? Asking for me
user,"@kaymg__ All I need is a bottle of wine, some bachata and hookah"
user,I need a hookah 😢😢
user,Bitches want you too be cause they PREGNANT !!! Girllllllll what I’m finna do is TAKE THESE SHOTS AND SMOKE THIS HOOKAH 🤣
not user,"Rapid urbanisation has made us forget the value of simple age old things. No matter how much modern we become we can’t replace the essence and beauty of our simple &amp;  authentic culture &amp; lifestyle . #desirasoi 

#chula #bukhari #brass #mud #hookah #charpai https://t.co/JxlVGVGm4o"
not user,No liquor or hookah in Feb 🙏🏽🙏🏽
not user,Santana and City Girls killed ‘Shisha’. 🔥🔥🔥 https://t.co/mjjSdsEehj
user,When she spread her legs after you pull up with a bottle of 1942 and hookah https://t.co/A9C6um8xTu
user,"How did I know I’m addicted to hookah ? 
Less than 5 min at the spot and Im yelling at the hookeroh about where TF is my hookah"
user,Idc what nobody say hookah get you high.
not user,@manithagreat_ Lmaoo I hate hookah don’t tell me you like hookah…?
not user,Chillleee not with the hookah.
user,I can buy bottles and provide my own hookah service. I’ll be aight lol
user,"For the people in the back who smoke ⛽️ , how y’all smoke hookah ? It makes me want to go get high even more ."
user,""" I don't smoke but I take shisha"" 🤡"
user,I wanna go somewhere &amp; smoke hookah
user,I wanna do hookah and my shit at robins 🙄🙄🙄
not user,"It can be hard knowing what businesses you can really put your trust in. At IDrip Vape Shop, we aim to change that with our superior services. Come by today to learn more at 26893 Bouquet Canyon Rd Suite D! #Hookah #VapeShop #VapeJuice https://t.co/Hpyd1nduyX https://t.co/S9orD6yjb5"
not user,Hookah lounge shooting: Multiple people injured at hookah lounge near Virginia Tech main campus - CNN https://t.co/8C2u1YodAU
not user,@GameTimeBOOGIE I know a man with a hookah stand in his house
user,"@Hookahdudes Oh, relationship with someone you really love and who loves hookah"
not user,It’s patron in the hookah ….. pray for me
not user,HOOKA DON
user,i wanna do hookah tonightttt
not user,Black people love hookah 😩
user,I want to Hookah at a spot that only plays slow music
not user,Hookah Lounge Shooting Sees 14 People Gunned Down After Altercation: Police https://t.co/902Jng0a7G
user,"Hookah, dark, clear, and champagne last night…yea I deserve everything I’m going through today 🤮…"
not user,Those escape room spots are only cool for the 1st ten mins. After that it’s like aight where the drinks and hookah hidden at???🤣
not user,If the party don’t got hookah ION WANNA HEAR SHITT
not user,"This metal pipe from Gadzyl features a unique starship design perfect for Starwars fans

https://t.co/j76evYsrzF

#handpipe #glasspipes #pipes #pipe #smokingpipe #smokingpipes #pipesmoking #tobaccopipe #smokingpipes #pipetobacco #pipecommunity https://t.co/1plrUhlBWW"
not user,"Tonight Pull Up On Us 

We in #longwood FLORIDA 

At Taps &amp; Caps Lounge - Longwood's Lounge

#openmic &amp; #LadiesNight 

Vibes Provided By Da Don DJ Spyda &amp; Yours Truly 🎭

Drink Specials &amp; Hookah Specials All Night Til 1am 

Pull Up Early To Jump On Th… https://t.co/6r7axR4GMn"
user,im ready to do hookah.
user,Who’s in Nashville tonight? I want to find a bar or a hookah spot.
not user,"lollipops with some kick. Open Till 10pm. 16203 Westheimer Rd #103 Houston, TX 281-497-6653 #glass #Westheimerhouston #bestinhouston #vape #gravlabs #detoxify #pax #rawpapers #hookah #coastalclouds #highhempwraps #smoke #420 #game #smok #viral #quickfix #crushglass https://t.co/9HeiXnmQLp"
not user,rell funny asf 🤣 he told this girl “dont blow the hookah blow dis meat” WHAT 💀
not user,They smoking hookah like Newports
user,@CardsFromAttic Or a Hookah.
not user,Please stop smoking all that hookah
not user,Ion trust no man that blow hookah
user,@indimix_ Aw now I’m excited I can’t wait for you to take a class 😂 I can teach you the hookah too. 2 for 1 😂
user,Should I get up and pour some wine and make some hookah?
user,Using my hookah for the first time in forever 😂
not user,"Everybody got vices

Least Im a gambling addict instead of a hookah smoking addict

I have some morals"
user,I can't help it I'm one of those bitches that love a hookah it's so fun when you already lit asl
user,I’m trying to go home but my hookah still hitting 😩
not user,That’s 2 hookah lounges down.. ✅
not user,Four-story apartment buildings approved in Norwich; hookah lounge on hold. https://t.co/36POXQPRs2 https://t.co/v5bGO2Izy2
user,I’m so bored I’m irked I left my hookah in the car
user,I was trying to wait until tomorrow to smoke hookah but I need to tonight
not user,"The highly sought after #MarleyBubbler is back in stock! People waited for 8 months last year for them to arrive. Smooth pulls and easy to clean.  

#MarleyPipes #Bubbler #WaterPipe by #MarleyNatural - #BlackWalnut and #ArtisanGlass @ https://t.co/THelgZFbO0"
user,I'm a hookah hoe 🤦🏾
not user,People who smoke hooka but not bud should not be trusted
not user,What’s the point in smoking hookah fr ?
not user,He will forever be known as Hookah Doncic https://t.co/Oym3Jxk7vn
user,Amazon literally have EVERYTHING 🥰🥰🥰 I finally found TOBACCO &amp; NICOTINE free shisha on there 😩…
not user,"@CoryTownes i gotta hear jokes, harsh set cuts, and hookah blown in my face- i didn’t ask for this. 🥹"
user,Just posted a photo @ Habibi Hookah Cafe' https://t.co/xHkZIH63Ru
not user,@kingzamunda09 We gon let Hookah score 40+ as long as we getting dubs
not user,I can’t smoke a Hookah on camera but y’all can smoke them jenky ass Vape Pens huh😭😭. Electric Black and Milds Fuck outta here
not user,"♦️ This is our latest artwork in designs, 
♦️ What do you think?

#DesignJobs #Designflayer #designer #clubnight
#disco #musiclive #Oriental #Antwerpen #Antwerp 
#Morocco #Graphic #party #Photoshop #Shisha 
#Dubai #Dubaiclub #Dubaigirls https://t.co/6y5VCJWzST"
user,Why tf do I always find the hookah mount piece in my purse 😂
user,@BeautyISPain___ Sis I need to come over again we can have hookah and wine night I will bring the wine!
not user,they cool with alcohol and hookah but not weed? boooo
user,I hate the fact that I can’t eat and smoke hookah at the same time in Baltimore &lt;
not user,The Harold’s in midtown Atlanta look like a a damn hookah bar
user,I’ll take a puff a hookah for a video in a second then pass that shit off .
user,Desperately need to go out to the hookah lounge
user,I’ve considered buying a hookah too many times for my liking
not user,I know this my hoe page but last night these security guards maced these people then she called them some b itches then threatened to run them over then this happened its more on my snapchat goatofthroats1 we went to King Tut Hookah lounge in Irving Tx. NEVER AGAIN..  #Dallas #tx https://t.co/tzgbNctFi2
user,My hookah doin the buss it challenge
user,i need some hookah and seafood
user,@RobbieDigital88 I stan for hookah but this ain’t tf it 😭😭😭
not user,@TreLevels Hookah makes me nauseous 🥴
not user,NowPlaying Tyga Ft. Young Thug - HOOKAH https://t.co/GXi6DfQhe5 23:17
not user,I always felt as if smoking hookah was feminine 😂.
not user,Your boyfriend is not Arab he just has a full beard 🙄 put the shisha down ho
not user,I remember 2 friends showed me their sextapes 1. I use to be friends with chile OMG— she was just throwing that big butt and the other chile he— that dingaling he was letting poke him looked like a hookah hose… https://t.co/ch1nBGsDGy
user,My problem is I like going to bougie food places but I be wanting hookah too 😭
not user,@steveanderson99 Wasn’t that a hookah mishap?
not user,"@dyingfood ""May he float forever, his hookah never be empty, &amp; his journey rich.""

-Ancient Dying Food Proverb"
not user,@iMxPerry Yes I’m working on a cigar bar or a hookah joint now I’ll prolly talk to the owners next week expect details soon
not user,niggas be in lounges tryna mean mug w a hookah in they mouth
user,I need my drink and hookah especially on a Friday night
user,��😂bouta put some weed In my hookah
user,"@Xgotabag Capt Hookah, Henny Man, and The Drug"
user,What’s y’all fav hookah lounges ?
user,"If i ask you for to take off your earring don’t ask questions.. 
its for the hookah holes"
user,My girl done left me and I want hookah 😂
not user,#Detroit // Our Silent “Hookah” Party was a vibe last night at @ultimatesportshookahlounge 🎧💨 Big s/o to everyone that pulled up and much love to @dj_casper313 for providing the vibes. Stay tuned for the next one https://t.co/dwFa3zIQr2
user,i think it’s rlly time to stop smoking hookah..
not user,@antiquation @Taylorrad crying in the Hookah Lounge
user,@issaburnerpal hookah and sushi?!?!
not user,Hookah is the worst. They just made this shit up
user,Think Im Bout To Start A Hookah Business .
user,She just mad cause I was smokin the shit out that hookah 🤣🤣🤣
not user,"This shisha is bananas, B-A-N-A-N-A-S! Banana Flavor by Al-Fakher provides the sweet taste of the tropical fruit, you'll experience a smooth session and thick clouds with Banana by Al-Fakher! Available on https://t.co/dXr6pktvNa

#AlFakher #Shisha #Hookah #ShishaTime #SouthSmoke https://t.co/pdJFx8miCM"
user,I need some wine to go with this hookah when i get off.
not user,As a man why are you smoking hookah recording videos like you a bad bitch
user,Coffee shop on Fredrick Douglass turns to the hookah lounge at night lmao love Harlem man
not user,"@sk1nnyy_ @sk1nnyy_ 
NEW YEAR'S EVE PARTY IN BROOKLYN 🗽
Come celebrate with us 🔥

DECEMBER 31ST / 9PM - 4AM 
#NYE2k21

AFROBEAT - DANCEHALL- REGGAE &amp; MORE
Bar 🍹 Bottle Service 🍾 Hookah 💨 All Available 

👉🏾GET YOUR EARLY BIRD TICKET HERE
  https://t.co/V9uSMURzFQ https://t.co/S0bfhbWOKP"
not user,Tonight!! #RosebarThursdays || Open Bar 11p-12am || Hookah + Jerk Chicken Available || Complimentary Entry w/ RSVP before 11pm || Bottle Service: 240.704.8046 #TheDeckThursdays https://t.co/MdlqXhFCLb https://t.co/Ro50z102XC
not user,"Y’all need to go to @blakksmoke  and getchu one of these puffers lol
It’s like a portable hookah
No tobacco no nicotine ❤️❤️❤️
Tastes amazing 🤩 
#blackownedbusiness #hookah #contentcreator #brandambassador #marketing #comedy https://t.co/qn0PbUItc7"
user,@slimstylej keeps me at a hookah lounge.
user,@202NATALIEE Right cause I don’t want to eat hookah I need something else. You are right and I’m 30+ it’s sad to see the change
user,@Sydneysworld__ neeeeeed me a hookah tooo 😭😭😭
user,"Burgers, wings, and fries + blunt, hookah and Candyman= Chill Friday night"
not user,"Later Houston 🙏 Was nice having b2b weekends out here, minus the hookah giving my debit card to some random blonde girl claiming I was her bf? Don’t make sense but anyways see y’all soon 💜"
user,Wine &amp; hookah I'm chilling in my own house today me &amp; my kid
not user,Being mildly buzzed and having access to a hookah pot is my Achilles heel. The way I almost embarrassed myself last night. Crossed my danger line and tried going up a stairway like: https://t.co/SByr3BYW5s
user,I’m long overdue for a fun filled shot taking hookah blowing night 😩
not user,No he didn’t just tell me to have his hookah and wine ready and my robe on when he get off tonight lmaooo sir this my house 😂😂😂
not user,And there’s no crabs or hookah just massages and vibes
user,@Chinchillazllla @CortesSteve Sharing hookah is a fab way to make friends.
user,I be joked out at y'all smoking the hookah like it's weed or some
user,@2thongz Rs wit the wine n hookah
user,@malkialyasharal Unlimited hookah in all these cities lol
user,I said I wasn’t going out but I think imma just go to the hookah lounge Saturday or Friday
user,Hate that the hookah spots I LIKE close at 12 🥹
user,Smoking hookah watching movies One deep 🤍
not user,#DMV TOMORROW‼️EVERY #WEDNESDAY IN #DC #FUN #happyhour #karaoke #hookah #food #vibe 5-11P! #FREE No Cover! Drink Specials  #DCHappyHour #dcfood #dcnightlife #dckaraokehappyhour #washingtondc #ustreetdc #dchappyhour #dceats #party #birthday #dcevents #club https://t.co/JXgypzq8fc https://t.co/BhwzY8j5zC
user,Used to smoke hookah in my rents basement listening to this. Lmao
not user,I’ve been fiending for 🦀 legs. Found a place that has them but of course there’s a catch. Y’all why does the seafood place HAVE HOOKAH???
user,"I’m ready to get crab legs, tequila, and hookah with my Ush Bucks  https://t.co/Xyjl8d4HPb"
user,I wanna do hookah as always
user,I’m back in that mode! RyRy recording studio is back! The hookah is getting prepared!
user,@MrGee54 CHURCH. Every time I go to DC I make sure to hit up this Ethiopian hookah lounge 😍😂😂
user,like why on earth would i come to your city and the main thing to do is fucking hookah when i can stay where i am and smoke dumbass hookah
user,Has anybody tried to tobacco free shisha for hookah ? Does it still smoke and taste the same 🤔 I’m sick of getting headaches
user,I pay good money to hear songs I can listen to at home &amp; smoke hookah I could smoke at home but I’m here for the experiencessss
user,Smoking on a hookah with weed in it 💨💨💨💨
not user,@simONE_OFMYKIND been tryna tell niggas but they love hookah lol
user,@ByeFlawl3ss It’s bout 5 yo time imma give it till 10  to start seeing hookah and tequila  If I don’t I’ll apologize for assuming tomorrow 😂😂 https://t.co/ctjjpdL0RI
user,"i only have two hookah lounges i go to, i need some new ones"
user,this lil boy really just broke my hookah 🥺
user,Just posted a video @ Woosahh Hookah Lounge https://t.co/0tIxIvvZo9
not user,Hold up…they got a fuckin hookah bar in Metairie now? We are winning the war @AndrewD4133
user,@lolasoboujie Me smoking hookah right now laughing 😂😂😂😂
not user,I feel like if you smoke hookah it’s purely for the aesthetic.
user,"Just convinced some Dubai guys to get my friends and I a table…. Great, right? No… I lost everyone and now I’m smoking the hookah alone and people keep asking me if I got this table alone. Baller… maybe? Sad … definitely."
not user,someone spark the hookah
user,when they got the watermelon hookah flavor https://t.co/bF8MYEzQKk
user,sheesha please
user,"Ima be wit my girl this weekend smoking hookah, giving , &amp; workin"
user,Imma have me a good time as long hookah henny and bomb music is involved https://t.co/ltEXtQ6Ufg
not user,Females that be so desperate to smoke hookah smokers disgust me honestly.
not user,Check out 12” Perc Bong Smoking Tobacco Water Pipe Hookah Red 603 https://t.co/VQFWPRhLvJ #eBay via @eBay
not user,"I See You Baby Keep Enjoying Life And Being Unbothered 😘💪🏾 

#atlphotographer #CashDidIt #babyirie #unbothered #explore #viral #girls #atlcameraman #atlantanightclubs @ ZARI Restaurant and Hookah Lounge https://t.co/yMBHozd8mh"
user,Not Freddie hiding my hookah pens from me 😒
user,"Lmaooo standing behind the bar , smoking hookah 😭"
not user,Paul with the Hookah
not user,Why people have a problem with men smoking hookah 🤔
user,My niece got me on the hookah tonight
not user,@trevpea97 And you a hookah whore lol. Dont forget that
user,Boy on this VSOP MARTELL . Ready to fire this hookah up .just got some new inventory.. I’m Gucci ..Indeed
user,"how did my hookah video get over 2,000 views on youtube and the others got like 40 🤣🙃🤷"
user,Missed my lil hookah https://t.co/06p6IAiKFp
user,@annleeee WTF?! A brand new MYA 4 foot tall hookah ain’t that much 😭🤣
user,Food Drinks &amp; Hookah W/ My Rollie @iscreenrecordd
not user,smelling like hookah way worse than smelling like weed
user,Firing up my hookah &amp; making a drink definitely relaxing my nerves.
not user,��😂Niggas walk round w the hookah in hand
user,I wanna get my lil hookah ready
user,"Nothing like a good hookah

@ClairvoyantINVT"
not user,"@nojumper Too many dumb asses getting high off the Co2.NY is full of idiots,I'm surprised they haven't ban Charcoal so people can't BBQ or smoke Hookah. We all know Yankees cant BBQ anyway.Theyre as worthless as their Gun Laws.Why would anyone wanna be from NY? 
Home of snitching and Rats"
user,i found a new lil spot let’s go smoke hookah 😌
user,Hookah sounds perfect right now
not user,"Chuu , my home girl was at Shisha 24 hours 😂😂😂😂😂 she just made it home Lmaoo"
not user,@Arkham7_ You smoke hookah?
user,I wanna go to Vibez and day drink and smoke hookah
not user,Hookah Adom &gt;&gt;&gt; Michael Jackson
not user,you fw hookah fr??
not user,"@kwab122 @kwab122 
🔥TOMORROW IN BROOKLYN 

FRIDAY, NOVEMBER 26TH 
#BlackoutFriday

AFROBEAT - DANCEHALL- REGGAE &amp; MORE

HOOKAH AVAILABLE OFC 😮"
not user,"First single off the H2O EP
Look out for bangers like:

Never Drunk ft. KentDrink Lamar
Shisha Bad ft. Eva x Pop Smoke
Fatal Shawarma ft. Sauce Age
The Purge (Detox)
Kidney Stones
Self Medicated ft. Gbese Reyo

Fire production from Ark Wafina, Swan Song, Lars Ena &amp; Omi Ni Potent."
user,��😂 I tried too hard to get this hookah to work … failed
user,Cappuccino hookah flavor is bomb 🥰🥰
user,Bouta spark up my hookah and crack open this wine
user,Tub &amp; hookah 🤍💙🤍🙃 happy place
user,My homeboy be spoiling the hell out of me. Nigga bought me more flavoring and coal for my hookah talking about “stop letting these niggas buy you shit…” boy byeeee Lowkey you one of these niggassss 🤣🤣🤣🤣🤣🤣
not user,Who got beat with a hookah?
not user,Y’all open outside and now y’all have a chicken and gas shortage? What’s next a hookah and alcohol?!
not user,Niggas Be Smoking Hookah Like Shit!
user,Hmmm 🤔 hookah &amp; you tn. I was been supposed to watch it.
user,@SmooovePapi I’m smoking my hookah.
not user,@the_234KiDd @scottdasnake @joshxjasperx2 @a7ex___ @danchii_king @GregJacks3 @inthemattress nigga what? I know what Hookah is please read the whole thread before u try to butt in 😩
