ID,ID_str,Text,attitude,user or not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,lmao I need to make a hookah every time I’m home 😭😭😭😭,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,Why I look to my left it's a nigga at da bar smokin hookah 😭😭😭😭 man chill out la bruh,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,Hookah girls be mad I don’t be buying that shit. Bbygurl I smoke weed &amp; like to drank 😭,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,Let me put this hookah together &amp; open my wine !,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,i’m ordering this hookah for my room just cs it match my theme it’s so pretty😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,About to go hookah lounge to study by my mf self Bc I’m a mf queen,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,I get a new hookah every birthday atp😫😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,Like damn casamigos and hookah ain't that good smh they be trippin dawg,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"Hookah , wine , and slow jams ... 🧘🏽‍♀️",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Facts. I hate a mf that think we always got to club drink and hookah for fun. Like I wanna go go karting and shit 😂🤔 https://t.co/BqtZeUkMd5,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,"*when it gets warmer, i’ll have the speaker and the hookah outside https://t.co/5UDWFSWI31",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,The Hookah bar #AbbottElementary,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,"@dayfri See dayfri knows what he wants in life lol  Austin wins by default based off the weather alone 😂 but Dallas is amazing too can’t lie, Houston is purely for food and hookah lounges",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,Wine &amp; hookah my situation,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,hookah and drinks.. a vibe,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,I can’t turn down a free hookah 😂🤷🏽‍♀️,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,Last night going for dinner &amp; sheesha w your man x https://t.co/8RIwoHbmng,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,Trying to go the rest of the month without drinking or hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,@LilmeryGuzman Used to hang wit her at the hookah lounge in daygo lol things changed,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"Niggas be recording themselves smoking hookah, 😂 Keep your zesty festivities to yourself.",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,Hookah* stuff,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,@andreharris89 I love a hookah lol,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Not Tenga coming over w a bottle &amp; hookah flavor 😭,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,@_posionIVY You getting really tell us it’s gay to smoke hookah round niggas 😂😂,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,"@mhizbootydamnu wet spot from making a hookah, but tell those lil booty slut boys here … flooding y’all TL https://t.co/gY8ENrE3aF",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.37E+18,1.37E+18,She snapped 💙 even on the hookah cage 😩😂,positive,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Maybe I do need hookah rn,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,You damn sure not gonna hop in my bed smelling like sweat / hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Any of my nigggas bring a hookah to my house I’m sending them home,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,Hookah finna fuck y’all up in 15-20 years from now 🥴 .. glad I stopped smoking it yearssss ago. I never really liked it anyway honestly lol.,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,Sipping and smoking shisha . Judge ya damn mama .,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.58E+18,1.58E+18,where can i find the shisha with no nicotine?,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,All I want to do is have drinks and smoke hookah with my homegirls tonight,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"#NP: Raspin Stuwart @raspinstuwart - Smoke The Hookah, -#NewMusic- Tune in and listen",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,If I was a video game character my medkit would be hookah,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,Someone About to be active this wknd we see the Hookah poppin on this Friday Yeeeeeerrrrrrrrr!!!!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Gravity Hookahs available at T&amp;J Hookah Accessories 😙💨 #SupportSmallBusinesses 🙏🏾 https://t.co/K46HZmeFwG,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,How men look smoking hookah https://t.co/qLxtUHPuTk,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,That nigga boosie said we serving hookah and water tonight,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,"This Friday @sjhookahlounge is the only place to be . The hottest spot in Jersey ‼️
DOORS OPEN AT 8pm-1
21+ with ID
BYOB
FREE PARKING 
22+ FLAVORS OF HOOKAH

#sjhookahlounge #jersey #southjersey #hookah #vibes https://t.co/N9V5Hz1rJE",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,"Nah fr ! Vibes was crazy. No fights no shootings ! 
Room full of the right ppl! Hookah Drank Food n Good Music ❤️🦉 Next One Fin Go Crazy ! 6 months away @jordanquiller 😂😂😂",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Hookah &amp; Wine 😌,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,That doesn’t have hookah involved,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Can somebody come set this hookah up,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,Hookah really is for bad bitches he right,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,if you do hookah you’re gross grow up and smoke weed,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,My supervisor funny as shit he call me every weekend for a different food spot or hookah lounge 😂,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Crab legs and hookah are calling my name,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,My momma just told me fye the hookah up boo it’s “4/20” GIRLLLLLL😂😂😂😂😂,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,"""the JAMA Network, found that smoking cannabis in a bong created concentrations of fine particulate matter four times greater than concentrations observed after smoking a tobacco cigarette or hookah pipe.""
https://t.co/wgr6yOhwum",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,Is it frowned upon to teach a kid how to pack a hookah?,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,ion do hookah don’t bring dat bullshit to my section,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,Is this because i asked if we were smoking coochie flavored hookah?,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,"@CecyOfRnM 🔥TONIGHT 🔥

FRIDAY, NOVEMBER 26TH 
#BlackoutFriday

SOUNDS BY NYCS TOP DJS 

AFROBEAT - DANCEHALL- REGGAE &amp; MORE

HOOKAH AVAILABLE OFC 😮‍💨

@ OASIS NEW YORK
550 REMSEN AVE, BROOKLYN, NY 11236

👉🏾GET YOUR ADVANCED TICKET HERE https://t.co/zOIGuKUTPI https://t.co/pqOlAFQscK",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,Hookah in Arizona was a bean. 😭😭😭,negative,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,oh nothing smoking my hookah in peace all today😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+18,1.42E+18,They got hookah bars in El Salvador? Or is that pushing it ? 🤨,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,"If you wanna learn how to control your breathing, either learn how to swim or smoke hookah.",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,"Couple margaritas, wings, and hookah. Cool night 😊",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,My boy bringing me some hookah &amp; wine !,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,I definitely have lay off hookah for awhile .,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,"I met a Nigerian dude... who has a Dominican first name Haitian last name but looks like a hookah papi with a British accent... 

Now, this is a NEW LEVEL of scamming I STG! 

Y'all gotta chill",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,"bartenders, chefs, and hookah ppl should be the only people working sunday’s",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,That’s cus I was exposed to that cheap ass shisha 🤣,neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,Missing blu &amp; they hookah 🥹,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,"Found my new favorite bar the other night. Wasn’t no hookah, wasn’t no sections. Just PBRs, pool tables and vibes. 

Only thing it was missing was some good ol fashion cigarette smoke.",neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,@JClampz @Awesome_Man20 @ZayMxnsta @statmuse You're still salty about your precious Hookah Doncic being stuck in the first round and had to sit and watch/ wait for Trae to get hurt and play in the Conference Finals to make yourself feel better lmaoo. You're down bad. 🤣 https://t.co/YKlwgzFdSg,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,Me &amp; shamp went to this crab place I told the lady if y’all had hookah this a be a vibe Lmaoooo shamp talking bout nah you don’t see no hookah in here😂😂😂everybody should have hookah atp,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,i smoke one cig i’m nasty but mfs sit n puff on hookah every weekend and that’s not gross? lmaoooooo,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,No more smoking hookah for me or blunts 😭,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,i love a hookah! okay!? 😭🤣 run me my shit,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48E+18,1.48E+18,@VickyB33_ Lol it’s weird. I legit don’t know why black folk run to do hookah,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Nobody:   Me: hookah would be cool right now,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,Damn I’m on hookah real bad 😂😂😂😭😂😂😂😮‍💨,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.62E+18,1.62E+18,"cooking dinner, smoking hookah and getting drunk in the house today💕",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,@elviraaaHancock Wouldn’t he be dripped in hookah scent if that was true?,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,I sat here for 2 hours tryna set up this hookah. Ion even want this shit no more,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,"In addition to trying to dead hookah, I think I’m going no alcohol too for this year… I’ll start small with the first quarter",negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.49E+18,1.49E+18,@QueMoneyyy The slimes said they was smoking hookah,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,"Now Playing: Shisha (Radio Edit) by Massari ft French Montana https://t.co/TwjqTQ053L
 Buy song https://t.co/UgHZUenE2o https://t.co/SVe33q61RL",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,@ChelseaBigBang Damn I’m just catching up now. At the Christmas Hookah episode. I can’t wait 👀,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.60E+18,1.60E+18,hookah in the crib is excessive.,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,Why we can’t just smoke weed in places fuck is a hookah lounge,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,Why men can’t smoke hookah,positive,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,@CBeansss Lmfaoo I knew you was with my bitch Felisha 🤣 she love hookah !,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,Where da shisha?? https://t.co/1B8EGFVyvo,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.50E+18,1.50E+18,"@SimonJester007 @HLStockenstrom @krick0604 @misskristinruth @SamONeillSA @_saavus @jbminatra @TweetsPamela @AmlongJudyann @novergirl @Juliethewarrior @katspjz @debramayberry @MORDE110 @JulianAndKevin @GrittonInga @Resatc34Resa Happy women's history month!
🎶🎶🎶
Foreign types with the hookah pipes say
(Whey oh whey oh, ay oh whey oh)
Walk like an Egyptian
🎶🎶🎶
https://t.co/m9LXFYS8mp",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.40E+18,1.40E+18,"Beverly Vapez is a Vape Shop in Los Angeles, CA. We are your number one choice in the area for Exotic Snacks, Exotic Drinks, and Hookah Products services! #SmokeShop #ExoticDrinks #CBDProducts #HookahProducts https://t.co/usZSDUIGBV https://t.co/PQCVeCIsXo",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,"Celebrate your weekend like never before!

#saturdaynight #saturday #saturdayvibes #party #music #weekend #love #nightlife #dj #shisha #hookah #shishatime #smoke #hookahtime https://t.co/JtNpAKGTwu",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"Fuck my life, why am I in the heights rn. Shit smell like mad Bacalao &amp; hookah tips up here",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,@EnoBull And hookah is disgusting at that! Good ole MJ is an herbal remedy !,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,Girl in Glasses Sucked your BIG Cock while Preparing the Hookah for the Evening - MollyRedWolf https://t.co/edqwKqxbxI https://t.co/D4pgA2PZ9C,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,can't forget da hookah!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,a man adding hookah into his expenses,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,"This makes no sense.
""The SAAFE Act was introduced by Councilmember Marni von Wilpert, and bans flavoured vaping and tobacco products with the exception of premium flavoured cigars, flavoured loose-leaf tobacco, and hookah.""
https://t.co/ylBJmsejRR",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41E+18,1.41E+18,Has like 20 hookah td,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+18,1.59E+18,"&amp; it’s a vibe every night no matter where u go in Atlanta.. good food, good hookah",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,I can’t believe they telling men to “get a hobby” thats out here keeping they lawn healthy … 🫠 I forgot yall want mfs who smoke hookah at brunch erry week,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,I’m about to be done with hookah i feel sick,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,"Coronavirus particles inside the body of a guy from Delhi who lives in the pollution, smokes hookah, and is a chain smoker. https://t.co/pisLJfsRTS",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56E+18,1.56E+18,my hookah pen just slipped out my hand and fail down a drain 😩😩😩😩,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,"I wanna do a whole day of restaurant dates with my bestfriends 🥺

Brunch
Dinner
Hookah lounge/ bar",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,"We cant eat hot dogs, fall asleep in the car when the homie drives, or even hit the hookah without being called zesty. How we supposed to swing this?",neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,HOOKAH DONCIC https://t.co/6Ssk26dHwd,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,1.51E+18,@VenusianPlasma I could use 5 mo's. I'll pass on the hookah.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43E+18,1.43E+18,"@lijukic @Peter_Nimitz The just look like the average meet locker room meeting of elderly Caucasians,Slaves,and Arabs who smoke hookah together",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,"@Edgbaston149_ Did I ask u to translate y r u starting war 
Hooka",other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,I need a hookah &amp; a liquor cart for the house asap!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,and smoking her hookah!!!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,15 more days house of hookah I come,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,@jaymo529 At the hookah bar,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46E+18,1.46E+18,If you do hookah you weird,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53E+18,1.53E+18,"@TariyaG I️ was a little cranky, I'm going to get a hookah for us when I️ get off stink",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,@Road0y Him Mal and the hookah smoke,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,A restaurant w/ hookah my favvvvv,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.45E+18,1.45E+18,"Fresh off work, smoking my hookah n taking a shit is giving rn",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,Hookah projector light hell of a combo,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,"@RashanIg1 @DegenerateBob @DonutFlame @BluebirdMakoto @ValorLeaks ""I got hookah. Trust me they aren't getting through""",neutral,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55E+18,1.55E+18,•LMAO! Them bitches hooked on hookah 🤣,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,@jazzfineass ion even fw hookah but i would still get it cause i gotta see if she fr 😂,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38E+18,1.38E+18,"i wanna go back to that hookah spot i went to a couple weeks ago, and i don't even smoke hookah like that",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52E+18,1.52E+18,This is so crazy im thinking about my hookah while @ work 😂,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57E+18,1.57E+18,Hookah is just not good to me anymore.,negative,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,@myspaceads What about hooka and ab anar,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.61E+18,1.61E+18,@Qrtrs4Schuylkil @harrisonfinberg I hear the hookah brunches in Philly go hard.,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.54E+18,1.54E+18,Gov in 2001 look afganistan got sheesha and a place to grow it,other,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63E+18,1.63E+18,"I need a nice place to go tonight, hookah &amp; nice drinks!! Ofc",positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39E+18,1.39E+18,Mimosas and hookah. That’s my type!,positive,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44E+18,1.44E+18,@BringtheTOYsout Lmfaooooooo you been on. The block dancing and smoking too much hookah with them,neutral,not user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
